종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"058850","KTcs","404631239","404631239","0","1214.0","1214.0","0.0"
"058860","KTis","125654136","125654136","0","379.0","379.0","0.0"
"093050","LF","38425813","38425813","0","704.0","704.0","0.0"
"003550","LG","109591686","109591686","0","10661.0","10661.0","0.0"
"034220","LG디스플레이","944132145","944132145","0","21210.0","21210.0","0.0"
"051900","LG생활건강","9857991","9857991","0","14251.0","14251.0","0.0"
"051905","LG생활건강우","1252625","1252625","0","873.0","873.0","0.0"
"003555","LG우","7298790","7298790","0","556.0","556.0","0.0"
"032640","LG유플러스","570427708","570427708","0","7672.0","7672.0","0.0"
"011070","LG이노텍","71457063","71457063","0","16843.0","16843.0","0.0"
"066570","LG전자","404706890","404706890","0","61410.0","61410.0","0.0"
"066575","LG전자우","58172401","58172401","0","4410.0","4410.0","0.0"
"037560","LG헬로비전","864898051","864898051","0","6272.0","6272.0","0.0"
"051910","LG화학","87352476","87352476","0","73709.0","73709.0","0.0"
"051915","LG화학우","7607304","7607304","0","3100.0","3100.0","0.0"
"079550","LIG넥스원","69615458","69615458","0","3375.0","3375.0","0.0"
"006260","LS","43344246","43344246","0","2979.0","2979.0","0.0"
"010120","LS ELECTRIC","35529059","35529059","0","2228.0","2228.0","0.0"
"000680","LS네트웍스","166854267","166854267","0","736.0","736.0","0.0"
"229640","LS전선아시아","102674424","102674424","0","914.0","914.0","0.0"
"001120","LX인터내셔널","103195886","103195886","0","3073.0","3073.0","0.0"
"108670","LX하우시스","25691008","25691008","0","2217.0","2217.0","0.0"
"108675","LX하우시스우","4508874","4508874","0","192.0","192.0","0.0"
"383800","LX홀딩스","111698125","111698125","0","1197.0","1197.0","0.0"
"38380K","LX홀딩스1우","7486121","7486121","0","162.0","162.0","0.0"
"023150","MH에탄올","67846371","67846371","0","874.0","874.0","0.0"
"035420","NAVER","198345329","198345329","0","76064.0","76064.0","0.0"
"181710","NHN","30382346","30382346","0","2463.0","2463.0","0.0"
"400760","NH올원리츠","28024008","28024008","0","151.0","151.0","0.0"
"005940","NH투자증권","228180885","228180885","0","2839.0","2839.0","0.0"
"005945","NH투자증권우","27046207","27046207","0","293.0","293.0","0.0"
"338100","NH프라임리츠","18209441","18209441","0","86.0","86.0","0.0"
"034310","NICE","17562206","17562206","0","311.0","311.0","0.0"
"008260","NI스틸","328485702","328485702","0","1506.0","1506.0","0.0"
"004250","NPC","571792404","571792404","0","4047.0","4047.0","0.0"
"004255","NPC우","8209386","8209386","0","28.0","28.0","0.0"
"010060","OCI","106187303","106187303","0","13028.0","13028.0","0.0"
"178920","PI첨단소재","30714119","30714119","0","1680.0","1680.0","0.0"
"005490","POSCO","119554932","119554932","0","38303.0","38303.0","0.0"
"010950","S-Oil","124356203","124356203","0","11176.0","11176.0","0.0"
"010955","S-Oil우","5694831","5694831","0","302.0","302.0","0.0"
"034120","SBS","45159299","45159299","0","1830.0","1830.0","0.0"
"101060","SBS미디어홀딩스","176215633","176215633","0","388.0","388.0","0.0"
"005090","SGC에너지","23558468","23558468","0","1075.0","1075.0","0.0"
"001380","SG글로벌","560067531","560067531","0","1920.0","1920.0","0.0"
"004060","SG세계물산","641696741","641696741","0","486.0","486.0","0.0"
"001770","SHD","6501393","6501393","0","195.0","195.0","0.0"
"002360","SH에너지화학","1797380425","1797380425","0","2082.0","2082.0","0.0"
"009160","SIMPAC","209297438","209297438","0","1366.0","1366.0","0.0"
"123700","SJM","51202025","51202025","0","277.0","277.0","0.0"
"025530","SJM홀딩스","20417287","20417287","0","94.0","94.0","0.0"
"034730","SK","75670938","75670938","0","21254.0","21254.0","0.0"
"011790","SKC","109139071","109139071","0","16381.0","16381.0","0.0"
"018670","SK가스","6738119","6738119","0","853.0","853.0","0.0"
"001740","SK네트웍스","282381162","282381162","0","1579.0","1579.0","0.0"
"001745","SK네트웍스우","118388","118388","0","13.0","13.0","0.0"
"006120","SK디스커버리","25612346","25612346","0","1456.0","1456.0","0.0"
"006125","SK디스커버리우","6188175","6188175","0","289.0","289.0","0.0"
"210980","SK디앤디","25324800","25324800","0","972.0","972.0","0.0"
"068400","SK렌터카","52355299","52355299","0","657.0","657.0","0.0"
"395400","SK리츠","143230676","143230676","0","852.0","852.0","0.0"
"302440","SK바이오사이언스","246891429","246891429","0","55752.0","55752.0","0.0"
"326030","SK바이오팜","95854562","95854562","0","11630.0","11630.0","0.0"
"402340","SK스퀘어","82435066","82435066","0","5456.0","5456.0","0.0"
"361610","SK아이이테크놀로지","109729730","109729730","0","19670.0","19670.0","0.0"
"03473K","SK우","1562084","1562084","0","418.0","418.0","0.0"
"096770","SK이노베이션","227395279","227395279","0","59633.0","59633.0","0.0"
"096775","SK이노베이션우","7057787","7057787","0","1315.0","1315.0","0.0"
"001510","SK증권","2716519037","2716519037","0","2738.0","2738.0","0.0"
"001515","SK증권우","9487305","9487305","0","51.0","51.0","0.0"
"285130","SK케미칼","59418815","59418815","0","17678.0","17678.0","0.0"
"28513K","SK케미칼우","13398181","13398181","0","2046.0","2046.0","0.0"
"017670","SK텔레콤","111252445","111252445","0","22476.0","22476.0","0.0"
"000660","SK하이닉스","1024557326","1024557326","0","125272.0","125272.0","0.0"
"064960","SNT모티브","21921215","21921215","0","1351.0","1351.0","0.0"
"100840","SNT에너지","20416497","20416497","0","449.0","449.0","0.0"
"003570","SNT중공업","19699317","19699317","0","173.0","173.0","0.0"
"036530","SNT홀딩스","7201537","7201537","0","132.0","132.0","0.0"
"005610","SPC삼립","4745177","4745177","0","375.0","375.0","0.0"
"011810","STX","72193359","72193359","0","616.0","616.0","0.0"
"077970","STX엔진","58016049","58016049","0","744.0","744.0","0.0"
"071970","STX중공업","301393404","301393404","0","2279.0","2279.0","0.0"
"002820","SUN&L","7792384","7792384","0","47.0","47.0","0.0"
"084870","TBH글로벌","45959570","45959570","0","124.0","124.0","0.0"
"002710","TCC스틸","306176023","306176023","0","1951.0","1951.0","0.0"
"002900","TYM","1238119743","1238119743","0","2508.0","2508.0","0.0"
"024070","WISCOM","190265276","190265276","0","926.0","926.0","0.0"
"037270","YG PLUS","745620723","745620723","0","5644.0","5644.0","0.0"
"000500","가온전선","23741484","23741484","0","819.0","819.0","0.0"
"000860","강남제비스코","8583555","8583555","0","234.0","234.0","0.0"
"035250","강원랜드","223229127","223229127","0","5852.0","5852.0","0.0"
"011420","갤럭시아에스엠","494969668","494969668","0","1412.0","1412.0","0.0"
"002100","경농","64131342","64131342","0","976.0","976.0","0.0"
"009450","경동나비엔","21953104","21953104","0","1345.0","1345.0","0.0"
"267290","경동도시가스","6435199","6435199","0","149.0","149.0","0.0"
"012320","경동인베스트","1790853","1790853","0","70.0","70.0","0.0"
"000050","경방","9062630","9062630","0","125.0","125.0","0.0"
"214390","경보제약","82693061","82693061","0","1145.0","1145.0","0.0"
"012610","경인양행","81144081","81144081","0","576.0","576.0","0.0"
"009140","경인전자","4361812","4361812","0","141.0","141.0","0.0"
"013580","계룡건설","25460443","25460443","0","889.0","889.0","0.0"
"012200","계양전기","192948738","192948738","0","991.0","991.0","0.0"
"012205","계양전기우","2680674","2680674","0","21.0","21.0","0.0"
"002140","고려산업","107865200","107865200","0","473.0","473.0","0.0"
"010130","고려아연","16677558","16677558","0","7879.0","7879.0","0.0"
"002240","고려제강","28897401","28897401","0","668.0","668.0","0.0"
"009290","광동제약","53701419","53701419","0","479.0","479.0","0.0"
"017040","광명전기","853453544","853453544","0","2860.0","2860.0","0.0"
"017900","광전자","181529146","181529146","0","545.0","545.0","0.0"
"037710","광주신세계","1650092","1650092","0","383.0","383.0","0.0"
"030610","교보증권","31416887","31416887","0","263.0","263.0","0.0"
"339770","교촌에프앤비","38403675","38403675","0","749.0","749.0","0.0"
"007690","국도화학","18051169","18051169","0","1347.0","1347.0","0.0"
"005320","국동","512446245","512446245","0","1776.0","1776.0","0.0"
"001140","국보","519659717","519659717","0","940.0","940.0","0.0"
"002720","국제약품","128699898","128699898","0","1051.0","1051.0","0.0"
"083420","그린케미칼","201550502","201550502","0","2887.0","2887.0","0.0"
"014530","극동유화","353730809","353730809","0","1847.0","1847.0","0.0"
"014280","금강공업","58669440","58669440","0","439.0","439.0","0.0"
"014285","금강공업우","4872847","4872847","0","98.0","98.0","0.0"
"008870","금비","944565","944565","0","72.0","72.0","0.0"
"001570","금양","201321116","201321116","0","1064.0","1064.0","0.0"
"002990","금호건설","69466297","69466297","0","788.0","788.0","0.0"
"002995","금호건설우","735219","735219","0","28.0","28.0","0.0"
"011780","금호석유","108398417","108398417","0","24483.0","24483.0","0.0"
"011785","금호석유우","17500269","17500269","0","1916.0","1916.0","0.0"
"214330","금호에이치티","1339990237","1339990237","0","3668.0","3668.0","0.0"
"001210","금호전기","43660211","43660211","0","141.0","141.0","0.0"
"073240","금호타이어","234982118","234982118","0","1315.0","1315.0","0.0"
"092440","기신정기","133477501","133477501","0","723.0","723.0","0.0"
"000270","기아","812499743","812499743","0","68751.0","68751.0","0.0"
"024110","기업은행","456346976","456346976","0","4472.0","4472.0","0.0"
"013700","까뮤이앤씨","1012940977","1012940977","0","3086.0","3086.0","0.0"
"004540","깨끗한나라","290246351","290246351","0","2008.0","2008.0","0.0"
"004545","깨끗한나라우","2756346","2756346","0","101.0","101.0","0.0"
"001260","남광토건","35234162","35234162","0","567.0","567.0","0.0"
"008350","남선알미늄","1106634098","1106634098","0","4427.0","4427.0","0.0"
"008355","남선알미우","1331332","1331332","0","57.0","57.0","0.0"
"004270","남성","409812652","409812652","0","1665.0","1665.0","0.0"
"003920","남양유업","2294493","2294493","0","1120.0","1120.0","0.0"
"003925","남양유업우","307591","307591","0","76.0","76.0","0.0"
"025860","남해화학","278839507","278839507","0","3305.0","3305.0","0.0"
"005720","넥센","17667779","17667779","0","87.0","87.0","0.0"
"005725","넥센우","1715514","1715514","0","6.0","6.0","0.0"
"002350","넥센타이어","100120053","100120053","0","806.0","806.0","0.0"
"002355","넥센타이어1우B","2876965","2876965","0","10.0","10.0","0.0"
"003580","넥스트사이언스","590701354","590701354","0","11370.0","11370.0","0.0"
"251270","넷마블","80735490","80735490","0","10643.0","10643.0","0.0"
"090350","노루페인트","170609181","170609181","0","2221.0","2221.0","0.0"
"090355","노루페인트우","6247690","6247690","0","192.0","192.0","0.0"
"000320","노루홀딩스","22212402","22212402","0","323.0","323.0","0.0"
"000325","노루홀딩스우","3732776","3732776","0","258.0","258.0","0.0"
"006280","녹십자","41746263","41746263","0","15576.0","15576.0","0.0"
"005250","녹십자홀딩스","140998794","140998794","0","6013.0","6013.0","0.0"
"005257","녹십자홀딩스2우","859987","859987","0","87.0","87.0","0.0"
"004370","농심","8382388","8382388","0","2520.0","2520.0","0.0"
"072710","농심홀딩스","1689825","1689825","0","133.0","133.0","0.0"
"058730","다스코","43127682","43127682","0","276.0","276.0","0.0"
"023590","다우기술","59580407","59580407","0","1566.0","1566.0","0.0"
"145210","다이나믹디자인","1052340078","1052340078","0","766.0","766.0","0.0"
"019680","대교","199992042","199992042","0","1019.0","1019.0","0.0"
"019685","대교우B","121477393","121477393","0","472.0","472.0","0.0"
"006370","대구백화점","8370128","8370128","0","105.0","105.0","0.0"
"008060","대덕","202665037","202665037","0","1714.0","1714.0","0.0"
"00806K","대덕1우","14993893","14993893","0","200.0","200.0","0.0"
"353200","대덕전자","521633503","521633503","0","8800.0","8800.0","0.0"
"35320K","대덕전자1우","48215051","48215051","0","764.0","764.0","0.0"
"000490","대동","133056237","133056237","0","1414.0","1414.0","0.0"
"008110","대동전자","31059695","31059695","0","250.0","250.0","0.0"
"005750","대림B&Co","43164606","43164606","0","348.0","348.0","0.0"
"006570","대림통상","16811577","16811577","0","80.0","80.0","0.0"
"001680","대상","57167797","57167797","0","1542.0","1542.0","0.0"
"001685","대상우","3189008","3189008","0","66.0","66.0","0.0"
"084690","대상홀딩스","37783311","37783311","0","415.0","415.0","0.0"
"084695","대상홀딩스우","14163672","14163672","0","229.0","229.0","0.0"
"128820","대성산업","179956903","179956903","0","931.0","931.0","0.0"
"117580","대성에너지","230905655","230905655","0","2299.0","2299.0","0.0"
"016710","대성홀딩스","15567030","15567030","0","552.0","552.0","0.0"
"003540","대신증권","40852817","40852817","0","719.0","719.0","0.0"
"003547","대신증권2우B","11125552","11125552","0","164.0","164.0","0.0"
"003545","대신증권우","32516429","32516429","0","493.0","493.0","0.0"
"009190","대양금속","300505314","300505314","0","1532.0","1532.0","0.0"
"014160","대영포장","3104406744","3104406744","0","8637.0","8637.0","0.0"
"047040","대우건설","1226197144","1226197144","0","8530.0","8530.0","0.0"
"009320","대우부품","428283827","428283827","0","1298.0","1298.0","0.0"
"042660","대우조선해양","120057879","120057879","0","3613.0","3613.0","0.0"
"003090","대웅","138043076","138043076","0","6638.0","6638.0","0.0"
"069620","대웅제약","30642632","30642632","0","4934.0","4934.0","0.0"
"000430","대원강업","178757267","178757267","0","791.0","791.0","0.0"
"006340","대원전선","2051433941","2051433941","0","5399.0","5399.0","0.0"
"006345","대원전선우","26092278","26092278","0","136.0","136.0","0.0"
"003220","대원제약","207519868","207519868","0","4152.0","4152.0","0.0"
"024890","대원화성","1259663168","1259663168","0","5260.0","5260.0","0.0"
"002880","대유에이텍","1652750871","1652750871","0","2598.0","2598.0","0.0"
"000300","대유플러스","2055712288","2055712288","0","2923.0","2923.0","0.0"
"012800","대창","1738867960","1738867960","0","3979.0","3979.0","0.0"
"015230","대창단조","24492077","24492077","0","203.0","203.0","0.0"
"001070","대한방직","2105633","2105633","0","93.0","93.0","0.0"
"006650","대한유화","22327132","22327132","0","6051.0","6051.0","0.0"
"001440","대한전선","7308362984","7308362984","0","17614.0","17614.0","0.0"
"084010","대한제강","83494161","83494161","0","1566.0","1566.0","0.0"
"001790","대한제당","215273509","215273509","0","1065.0","1065.0","0.0"
"001795","대한제당우","77676251","77676251","0","556.0","556.0","0.0"
"001130","대한제분","1988336","1988336","0","335.0","335.0","0.0"
"003490","대한항공","716920306","716920306","0","21755.0","21755.0","0.0"
"003495","대한항공우","6736893","6736893","0","295.0","295.0","0.0"
"005880","대한해운","1792922982","1792922982","0","6251.0","6251.0","0.0"
"003830","대한화섬","289907","289907","0","38.0","38.0","0.0"
"016090","대현","349029408","349029408","0","1070.0","1070.0","0.0"
"069460","대호에이엘","244493228","244493228","0","901.0","901.0","0.0"
"192080","더블유게임즈","55069230","55069230","0","3619.0","3619.0","0.0"
"012510","더존비즈온","41041117","41041117","0","3765.0","3765.0","0.0"
"004830","덕성","617369009","617369009","0","11684.0","11684.0","0.0"
"004835","덕성우","50582871","50582871","0","1672.0","1672.0","0.0"
"024900","덕양산업","385420188","385420188","0","1331.0","1331.0","0.0"
"145720","덴티움","24596625","24596625","0","1582.0","1582.0","0.0"
"002150","도화엔지니어링","25517879","25517879","0","227.0","227.0","0.0"
"001230","동국제강","421694148","421694148","0","7771.0","7771.0","0.0"
"023450","동남합성","671246","671246","0","39.0","39.0","0.0"
"004140","동방","1608173845","1608173845","0","10731.0","10731.0","0.0"
"007590","동방아그로","22588983","22588983","0","183.0","183.0","0.0"
"005960","동부건설","32131692","32131692","0","443.0","443.0","0.0"
"005965","동부건설우","2157774","2157774","0","118.0","118.0","0.0"
"026960","동서","48911177","48911177","0","1616.0","1616.0","0.0"
"002210","동성제약","87553509","87553509","0","1193.0","1193.0","0.0"
"102260","동성케미컬","39240132","39240132","0","223.0","223.0","0.0"
"005190","동성화학","2113932","2113932","0","35.0","35.0","0.0"
"000640","동아쏘시오홀딩스","7546242","7546242","0","911.0","911.0","0.0"
"170900","동아에스티","10375073","10375073","0","881.0","881.0","0.0"
"028100","동아지질","46607004","46607004","0","922.0","922.0","0.0"
"282690","동아타이어","8117117","8117117","0","97.0","97.0","0.0"
"001520","동양","1316331465","1316331465","0","2768.0","2768.0","0.0"
"001527","동양2우B","3046235","3046235","0","77.0","77.0","0.0"
"001529","동양3우B","1705556","1705556","0","107.0","107.0","0.0"
"084670","동양고속","3057656","3057656","0","76.0","76.0","0.0"
"082640","동양생명","111347800","111347800","0","624.0","624.0","0.0"
"001525","동양우","5902796","5902796","0","73.0","73.0","0.0"
"008970","동양철관","1253300586","1253300586","0","2037.0","2037.0","0.0"
"092780","동양피스톤","155817968","155817968","0","1345.0","1345.0","0.0"
"049770","동원F&B","2302304","2302304","0","473.0","473.0","0.0"
"018500","동원금속","533207108","533207108","0","650.0","650.0","0.0"
"006040","동원산업","1304122","1304122","0","331.0","331.0","0.0"
"030720","동원수산","18017540","18017540","0","173.0","173.0","0.0"
"014820","동원시스템즈","25959471","25959471","0","1347.0","1347.0","0.0"
"014825","동원시스템즈우","447638","447638","0","17.0","17.0","0.0"
"163560","동일고무벨트","18586401","18586401","0","185.0","185.0","0.0"
"004890","동일산업","1050124","1050124","0","122.0","122.0","0.0"
"002690","동일제강","198820698","198820698","0","821.0","821.0","0.0"
"000020","동화약품","209817692","209817692","0","3658.0","3658.0","0.0"
"000150","두산","32777059","32777059","0","2735.0","2735.0","0.0"
"000157","두산2우B","2903139","2903139","0","380.0","380.0","0.0"
"241560","두산밥캣","87037639","87037639","0","3584.0","3584.0","0.0"
"000155","두산우","6027708","6027708","0","358.0","358.0","0.0"
"034020","두산중공업","2066275551","2066275551","0","45126.0","45126.0","0.0"
"336260","두산퓨얼셀","276739601","276739601","0","14324.0","14324.0","0.0"
"33626K","두산퓨얼셀1우","37943269","37943269","0","683.0","683.0","0.0"
"33626L","두산퓨얼셀2우B","12202231","12202231","0","283.0","283.0","0.0"
"016740","두올","502118185","502118185","0","2617.0","2617.0","0.0"
"192650","드림텍","145560587","145560587","0","1662.0","1662.0","0.0"
"024090","디씨엠","17743337","17743337","0","360.0","360.0","0.0"
"003160","디아이","130506516","130506516","0","978.0","978.0","0.0"
"092200","디아이씨","370636491","370636491","0","1887.0","1887.0","0.0"
"377190","디앤디플랫폼리츠","31086074","31086074","0","165.0","165.0","0.0"
"013570","디와이","122376001","122376001","0","765.0","765.0","0.0"
"210540","디와이파워","34003657","34003657","0","540.0","540.0","0.0"
"007340","디티알오토모티브","9768702","9768702","0","421.0","421.0","0.0"
"026890","디피씨","757430869","757430869","0","10895.0","10895.0","0.0"
"115390","락앤락","40791849","40791849","0","502.0","502.0","0.0"
"032350","롯데관광개발","171136622","171136622","0","3312.0","3312.0","0.0"
"089860","롯데렌탈","34500084","34500084","0","1701.0","1701.0","0.0"
"330590","롯데리츠","115842588","115842588","0","645.0","645.0","0.0"
"000400","롯데손해보험","160719264","160719264","0","303.0","303.0","0.0"
"023530","롯데쇼핑","30709956","30709956","0","3491.0","3491.0","0.0"
"004000","롯데정밀화학","61861336","61861336","0","4543.0","4543.0","0.0"
"286940","롯데정보통신","12314296","12314296","0","484.0","484.0","0.0"
"280360","롯데제과","2922229","2922229","0","385.0","385.0","0.0"
"004990","롯데지주","61568268","61568268","0","2249.0","2249.0","0.0"
"00499K","롯데지주우","252059","252059","0","15.0","15.0","0.0"
"005300","롯데칠성","10321200","10321200","0","1441.0","1441.0","0.0"
"005305","롯데칠성우","563439","563439","0","41.0","41.0","0.0"
"011170","롯데케미칼","54388193","54388193","0","15134.0","15134.0","0.0"
"002270","롯데푸드","867049","867049","0","347.0","347.0","0.0"
"071840","롯데하이마트","22729538","22729538","0","804.0","804.0","0.0"
"027740","마니커","507211907","507211907","0","359.0","359.0","0.0"
"204320","만도","161862510","161862510","0","10888.0","10888.0","0.0"
"001080","만호제강","5183997","5183997","0","116.0","116.0","0.0"
"088980","맥쿼리인프라","236063785","236063785","0","2913.0","2913.0","0.0"
"094800","맵스리얼티1","20124780","20124780","0","92.0","92.0","0.0"
"138040","메리츠금융지주","61785926","61785926","0","1409.0","1409.0","0.0"
"008560","메리츠증권","541437499","541437499","0","2438.0","2438.0","0.0"
"000060","메리츠화재","98404977","98404977","0","2075.0","2075.0","0.0"
"090370","메타랩스","170628376","170628376","0","201.0","201.0","0.0"
"017180","명문제약","250333624","250333624","0","1823.0","1823.0","0.0"
"009900","명신산업","247611282","247611282","0","8398.0","8398.0","0.0"
"012690","모나리자","122079373","122079373","0","634.0","634.0","0.0"
"005360","모나미","289610980","289610980","0","1732.0","1732.0","0.0"
"204210","모두투어리츠","10538824","10538824","0","47.0","47.0","0.0"
"009680","모토닉","34111057","34111057","0","452.0","452.0","0.0"
"009580","무림P&P","138504103","138504103","0","714.0","714.0","0.0"
"009200","무림페이퍼","137308435","137308435","0","464.0","464.0","0.0"
"033920","무학","41839851","41839851","0","444.0","444.0","0.0"
"008420","문배철강","413525947","413525947","0","1981.0","1981.0","0.0"
"025560","미래산업","31126877","31126877","0","326.0","326.0","0.0"
"007120","미래아이앤지","700990182","700990182","0","408.0","408.0","0.0"
"396690","미래에셋글로벌리츠","14643482","14643482","0","78.0","78.0","0.0"
"357250","미래에셋맵스리츠","14364726","14364726","0","71.0","71.0","0.0"
"085620","미래에셋생명","54677999","54677999","0","231.0","231.0","0.0"
"006800","미래에셋증권","459240647","459240647","0","4406.0","4406.0","0.0"
"00680K","미래에셋증권2우B","98173429","98173429","0","465.0","465.0","0.0"
"006805","미래에셋증권우","29344423","29344423","0","189.0","189.0","0.0"
"002840","미원상사","1120934","1120934","0","217.0","217.0","0.0"
"268280","미원에스씨","945496","945496","0","170.0","170.0","0.0"
"107590","미원홀딩스","1306694","1306694","0","160.0","160.0","0.0"
"134380","미원화학","334869","334869","0","27.0","27.0","0.0"
"003650","미창석유","1257513","1257513","0","100.0","100.0","0.0"
"155900","바다로19호","19633668","19633668","0","57.0","57.0","0.0"
"003610","방림","164052760","164052760","0","433.0","433.0","0.0"
"001340","백광산업","749918461","749918461","0","3921.0","3921.0","0.0"
"035150","백산","218149619","218149619","0","2116.0","2116.0","0.0"
"002410","범양건영","505233964","505233964","0","4030.0","4030.0","0.0"
"096300","베트남개발1","119953798","119953798","0","28.0","28.0","0.0"
"007210","벽산","739483663","739483663","0","3028.0","3028.0","0.0"
"002760","보락","445363332","445363332","0","1137.0","1137.0","0.0"
"003850","보령제약","226600322","226600322","0","5011.0","5011.0","0.0"
"000890","보해양조","1456044257","1456044257","0","1792.0","1792.0","0.0"
"003000","부광약품","342364410","342364410","0","7583.0","7583.0","0.0"
"001270","부국증권","1621173","1621173","0","39.0","39.0","0.0"
"001275","부국증권우","329010","329010","0","7.0","7.0","0.0"
"026940","부국철강","409394712","409394712","0","2551.0","2551.0","0.0"
"015350","부산가스","2849394","2849394","0","208.0","208.0","0.0"
"011390","부산산업","3374132","3374132","0","466.0","466.0","0.0"
