종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"002350","넥센타이어","24327457","24327457","0","232.0","232.0","0.0"
"002355","넥센타이어1우B","1738824","1738824","0","6.0","6.0","0.0"
"003580","넥스트사이언스","306281592","306281592","0","2484.0","2484.0","0.0"
"251270","넷마블","60120930","60120930","0","6375.0","6375.0","0.0"
"090350","노루페인트","18981030","18981030","0","154.0","154.0","0.0"
"090355","노루페인트우","12420908","12420908","0","164.0","164.0","0.0"
"000320","노루홀딩스","1353721","1353721","0","17.0","17.0","0.0"
"000325","노루홀딩스우","2372006","2372006","0","51.0","51.0","0.0"
"006280","녹십자","7919002","7919002","0","1024.0","1024.0","0.0"
"005250","녹십자홀딩스","11296713","11296713","0","253.0","253.0","0.0"
"005257","녹십자홀딩스2우","2343439","2343439","0","45.0","45.0","0.0"
"004370","농심","3527470","3527470","0","929.0","929.0","0.0"
"072710","농심홀딩스","545130","545130","0","45.0","45.0","0.0"
"058730","다스코","53122068","53122068","0","421.0","421.0","0.0"
"023590","다우기술","25093805","25093805","0","517.0","517.0","0.0"
"019680","대교","10668396","10668396","0","67.0","67.0","0.0"
"019685","대교우B","949945","949945","0","4.0","4.0","0.0"
"006370","대구백화점","8838988","8838988","0","85.0","85.0","0.0"
"008060","대덕전자","154747640","154747640","0","1655.0","1655.0","0.0"
"00806K","대덕전자1우","3282412","3282412","0","21.0","21.0","0.0"
"000490","대동공업","36327067","36327067","0","227.0","227.0","0.0"
"008110","대동전자","4555084","4555084","0","19.0","19.0","0.0"
"005750","대림B&Co","7692136","7692136","0","36.0","36.0","0.0"
"000210","대림산업","30786598","30786598","0","3053.0","3053.0","0.0"
"000215","대림산업우","1880571","1880571","0","77.0","77.0","0.0"
"004440","대림씨엔에스","3750658","3750658","0","36.0","36.0","0.0"
"006570","대림통상","425046","425046","0","2.0","2.0","0.0"
"001680","대상","24918509","24918509","0","621.0","621.0","0.0"
"001685","대상우","1294316","1294316","0","17.0","17.0","0.0"
"084690","대상홀딩스","9406024","9406024","0","69.0","69.0","0.0"
"084695","대상홀딩스우","8541603","8541603","0","59.0","59.0","0.0"
"128820","대성산업","25553375","25553375","0","123.0","123.0","0.0"
"117580","대성에너지","2784174","2784174","0","15.0","15.0","0.0"
"016710","대성홀딩스","3133355","3133355","0","23.0","23.0","0.0"
"003540","대신증권","35976431","35976431","0","445.0","445.0","0.0"
"003547","대신증권2우B","4262037","4262037","0","36.0","36.0","0.0"
"003545","대신증권우","12941723","12941723","0","118.0","118.0","0.0"
"009190","대양금속","30793151","30793151","0","387.0","387.0","0.0"
"014160","대영포장","984039476","984039476","0","1317.0","1317.0","0.0"
"047040","대우건설","224853049","224853049","0","1103.0","1103.0","0.0"
"009320","대우부품","528829423","528829423","0","1362.0","1362.0","0.0"
"042660","대우조선해양","66091492","66091492","0","2082.0","2082.0","0.0"
"003090","대웅","16797338","16797338","0","293.0","293.0","0.0"
"069620","대웅제약","10272279","10272279","0","1763.0","1763.0","0.0"
"000430","대원강업","36463545","36463545","0","184.0","184.0","0.0"
"006340","대원전선","199559020","199559020","0","327.0","327.0","0.0"
"006345","대원전선우","6928257","6928257","0","26.0","26.0","0.0"
"003220","대원제약","9099854","9099854","0","149.0","149.0","0.0"
"024890","대원화성","43868450","43868450","0","78.0","78.0","0.0"
"002880","대유에이텍","320241772","320241772","0","384.0","384.0","0.0"
"000300","대유플러스","141067516","141067516","0","138.0","138.0","0.0"
"012800","대창","1546986271","1546986271","0","2295.0","2295.0","0.0"
"015230","대창단조","803490","803490","0","30.0","30.0","0.0"
"001070","대한방직","3485915","3485915","0","66.0","66.0","0.0"
"006650","대한유화","7778435","7778435","0","1085.0","1085.0","0.0"
"001440","대한전선","377539319","377539319","0","299.0","299.0","0.0"
"084010","대한제강","17164501","17164501","0","116.0","116.0","0.0"
"001790","대한제당","7661290","7661290","0","172.0","172.0","0.0"
"001799","대한제당3우B","1654239","1654239","0","57.0","57.0","0.0"
"001795","대한제당우","3897256","3897256","0","59.0","59.0","0.0"
"001130","대한제분","580678","580678","0","112.0","112.0","0.0"
"003490","대한항공","140394255","140394255","0","4265.0","4265.0","0.0"
"003495","대한항공우","31934461","31934461","0","777.0","777.0","0.0"
"005880","대한해운","20769157","20769157","0","491.0","491.0","0.0"
"003830","대한화섬","143762","143762","0","15.0","15.0","0.0"
"016090","대현","27617896","27617896","0","70.0","70.0","0.0"
"069460","대호에이엘","119770404","119770404","0","522.0","522.0","0.0"
"192080","더블유게임즈","15768999","15768999","0","963.0","963.0","0.0"
"012510","더존비즈온","31182919","31182919","0","1829.0","1829.0","0.0"
"004830","덕성","98184308","98184308","0","375.0","375.0","0.0"
"004835","덕성우","18419160","18419160","0","79.0","79.0","0.0"
"024900","덕양산업","175757762","175757762","0","260.0","260.0","0.0"
"145720","덴티움","10284682","10284682","0","689.0","689.0","0.0"
"002150","도화엔지니어링","105394921","105394921","0","1243.0","1243.0","0.0"
"001230","동국제강","57596310","57596310","0","403.0","403.0","0.0"
"023450","동남합성","727064","727064","0","20.0","20.0","0.0"
"004140","동방","165288923","165288923","0","323.0","323.0","0.0"
"007590","동방아그로","5601927","5601927","0","41.0","41.0","0.0"
"005960","동부건설","13105369","13105369","0","117.0","117.0","0.0"
"005965","동부건설우","2010745","2010745","0","42.0","42.0","0.0"
"016380","동부제철","22804872","22804872","0","244.0","244.0","0.0"
"016385","동부제철우","3075960","3075960","0","155.0","155.0","0.0"
"083370","동북아12호","106405","106405","0","1.0","1.0","0.0"
"083380","동북아13호","118302","118302","0","1.0","1.0","0.0"
"026960","동서","21808613","21808613","0","416.0","416.0","0.0"
"002210","동성제약","316938424","316938424","0","6456.0","6456.0","0.0"
"102260","동성코퍼레이션","16444979","16444979","0","91.0","91.0","0.0"
"005190","동성화학","2489256","2489256","0","40.0","40.0","0.0"
"000640","동아쏘시오홀딩스","2317287","2317287","0","226.0","226.0","0.0"
"170900","동아에스티","4460593","4460593","0","441.0","441.0","0.0"
"028100","동아지질","55281907","55281907","0","1188.0","1188.0","0.0"
"282690","동아타이어","1147725","1147725","0","14.0","14.0","0.0"
"001520","동양","69153700","69153700","0","118.0","118.0","0.0"
"001527","동양2우B","313398","313398","0","3.0","3.0","0.0"
"001529","동양3우B","382608","382608","0","12.0","12.0","0.0"
"084670","동양고속","893935","893935","0","24.0","24.0","0.0"
"030790","동양네트웍스","747706745","747706745","0","1291.0","1291.0","0.0"
"002900","동양물산","596051528","596051528","0","835.0","835.0","0.0"
"082640","동양생명","24060865","24060865","0","103.0","103.0","0.0"
"001525","동양우","622509","622509","0","5.0","5.0","0.0"
"008970","동양철관","428022820","428022820","0","631.0","631.0","0.0"
"092780","동양피스톤","49994467","49994467","0","310.0","310.0","0.0"
"049770","동원F&B","1723271","1723271","0","439.0","439.0","0.0"
"018500","동원금속","43766218","43766218","0","38.0","38.0","0.0"
"006040","동원산업","770250","770250","0","182.0","182.0","0.0"
"030720","동원수산","87337793","87337793","0","883.0","883.0","0.0"
"014820","동원시스템즈","11045020","11045020","0","404.0","404.0","0.0"
"014825","동원시스템즈우","1082541","1082541","0","38.0","38.0","0.0"
"163560","동일고무벨트","6351647","6351647","0","40.0","40.0","0.0"
"004890","동일산업","679278","679278","0","40.0","40.0","0.0"
"002690","동일제강","16830432","16830432","0","54.0","54.0","0.0"
"000020","동화약품","22652024","22652024","0","198.0","198.0","0.0"
"000150","두산","18342781","18342781","0","1730.0","1730.0","0.0"
"000157","두산2우B","97464","97464","0","7.0","7.0","0.0"
"011160","두산건설","99773042","99773042","0","145.0","145.0","0.0"
"241560","두산밥캣","44166583","44166583","0","1460.0","1460.0","0.0"
"336370","두산솔루스","34911386","34911386","0","630.0","630.0","0.0"
"33637K","두산솔루스1우","18672500","18672500","0","159.0","159.0","0.0"
"33637L","두산솔루스2우B","13459125","13459125","0","326.0","326.0","0.0"
"000155","두산우","1079701","1079701","0","77.0","77.0","0.0"
"042670","두산인프라코어","313853699","313853699","0","2153.0","2153.0","0.0"
"034020","두산중공업","288502028","288502028","0","2000.0","2000.0","0.0"
"336260","두산퓨얼셀","333181725","333181725","0","2783.0","2783.0","0.0"
"33626K","두산퓨얼셀1우","53754997","53754997","0","292.0","292.0","0.0"
"33626L","두산퓨얼셀2우B","18699148","18699148","0","238.0","238.0","0.0"
"016740","두올","91956075","91956075","0","331.0","331.0","0.0"
"192650","드림텍","182068447","182068447","0","2042.0","2042.0","0.0"
"024090","디씨엠","2137307","2137307","0","25.0","25.0","0.0"
"003160","디아이","70889428","70889428","0","288.0","288.0","0.0"
"092200","디아이씨","58199300","58199300","0","222.0","222.0","0.0"
"013570","디와이","29512464","29512464","0","169.0","169.0","0.0"
"210540","디와이파워","23908363","23908363","0","337.0","337.0","0.0"
"007340","디티알오토모티브","907769","907769","0","29.0","29.0","0.0"
"026890","디피씨","517846161","517846161","0","3304.0","3304.0","0.0"
"115390","락앤락","30453758","30453758","0","474.0","474.0","0.0"
"032350","롯데관광개발","63739162","63739162","0","849.0","849.0","0.0"
"330590","롯데리츠","144340030","144340030","0","930.0","930.0","0.0"
"000400","롯데손해보험","87672869","87672869","0","209.0","209.0","0.0"
"023530","롯데쇼핑","18452452","18452452","0","2893.0","2893.0","0.0"
"004000","롯데정밀화학","20897398","20897398","0","992.0","992.0","0.0"
"286940","롯데정보통신","16341771","16341771","0","707.0","707.0","0.0"
"280360","롯데제과","599143","599143","0","99.0","99.0","0.0"
"004990","롯데지주","31561303","31561303","0","1342.0","1342.0","0.0"
"00499K","롯데지주우","4874053","4874053","0","310.0","310.0","0.0"
"005300","롯데칠성","2879822","2879822","0","647.0","647.0","0.0"
"005305","롯데칠성우","172766","172766","0","19.0","19.0","0.0"
"011170","롯데케미칼","30122953","30122953","0","7863.0","7863.0","0.0"
"002270","롯데푸드","443763","443763","0","243.0","243.0","0.0"
"071840","롯데하이마트","17897302","17897302","0","736.0","736.0","0.0"
"027740","마니커","2943989978","2943989978","0","3466.0","3466.0","0.0"
"204320","만도","102368928","102368928","0","3342.0","3342.0","0.0"
"001080","만호제강","1037714","1037714","0","19.0","19.0","0.0"
"088980","맥쿼리인프라","177376470","177376470","0","1984.0","1984.0","0.0"
"094800","맵스리얼티1","34420454","34420454","0","157.0","157.0","0.0"
"015540","메디파트너생명공학","18808634","18808634","0","134.0","134.0","0.0"
"138040","메리츠금융지주","18330475","18330475","0","241.0","241.0","0.0"
"008560","메리츠종금증권","472455846","472455846","0","2228.0","2228.0","0.0"
"000060","메리츠화재","38123542","38123542","0","793.0","793.0","0.0"
"090370","메타랩스","231714987","231714987","0","450.0","450.0","0.0"
"017180","명문제약","139041281","139041281","0","752.0","752.0","0.0"
"012690","모나리자","272980136","272980136","0","1164.0","1164.0","0.0"
"005360","모나미","850681556","850681556","0","4735.0","4735.0","0.0"
"204210","모두투어리츠","2016350","2016350","0","6.0","6.0","0.0"
"009680","모토닉","48658732","48658732","0","614.0","614.0","0.0"
"009580","무림P&P","67009756","67009756","0","373.0","373.0","0.0"
"009200","무림페이퍼","29695310","29695310","0","94.0","94.0","0.0"
"033920","무학","18849250","18849250","0","208.0","208.0","0.0"
"008420","문배철강","133446424","133446424","0","469.0","469.0","0.0"
"025560","미래산업","4991074786","4991074786","0","964.0","964.0","0.0"
"007120","미래아이앤지","164116634","164116634","0","60.0","60.0","0.0"
"006800","미래에셋대우","360306792","360306792","0","2700.0","2700.0","0.0"
"00680K","미래에셋대우2우B","52095790","52095790","0","206.0","206.0","0.0"
"006805","미래에셋대우우","6298666","6298666","0","29.0","29.0","0.0"
"085620","미래에셋생명","27396345","27396345","0","129.0","129.0","0.0"
"002840","미원상사","1019237","1019237","0","71.0","71.0","0.0"
"268280","미원에스씨","748448","748448","0","53.0","53.0","0.0"
"107590","미원홀딩스","840204","840204","0","35.0","35.0","0.0"
"134380","미원화학","208600","208600","0","9.0","9.0","0.0"
"003650","미창석유","192743","192743","0","15.0","15.0","0.0"
"155900","바다로19호","2167563","2167563","0","6.0","6.0","0.0"
"003610","방림","9530721","9530721","0","23.0","23.0","0.0"
"001340","백광산업","127516923","127516923","0","373.0","373.0","0.0"
"014580","백광소재","518242767","518242767","0","2524.0","2524.0","0.0"
"035150","백산","56176577","56176577","0","451.0","451.0","0.0"
"002410","범양건영","126482422","126482422","0","320.0","320.0","0.0"
"096300","베트남개발1","122508295","122508295","0","49.0","49.0","0.0"
"007210","벽산","145372340","145372340","0","334.0","334.0","0.0"
"002760","보락","259807813","259807813","0","589.0","589.0","0.0"
"003850","보령제약","84731460","84731460","0","1081.0","1081.0","0.0"
"000890","보해양조","2162571895","2162571895","0","3346.0","3346.0","0.0"
"003000","부광약품","53949110","53949110","0","979.0","979.0","0.0"
"001270","부국증권","2224328","2224328","0","47.0","47.0","0.0"
"001275","부국증권우","475768","475768","0","9.0","9.0","0.0"
"026940","부국철강","134712821","134712821","0","601.0","601.0","0.0"
"015350","부산가스","628699","628699","0","24.0","24.0","0.0"
"011390","부산산업","9427792","9427792","0","1460.0","1460.0","0.0"
"005030","부산주공","208636596","208636596","0","128.0","128.0","0.0"
"100220","비상교육","17198288","17198288","0","159.0","159.0","0.0"
"101140","비티원","97754196","97754196","0","418.0","418.0","0.0"
"005180","빙그레","4367487","4367487","0","286.0","286.0","0.0"
"003960","사조대림","5030682","5030682","0","96.0","96.0","0.0"
"008040","사조동아원","735314115","735314115","0","1110.0","1110.0","0.0"
"007160","사조산업","2185197","2185197","0","107.0","107.0","0.0"
"014710","사조씨푸드","28759168","28759168","0","169.0","169.0","0.0"
"006090","사조오양","57399975","57399975","0","538.0","538.0","0.0"
"079660","사조해표","27336437","27336437","0","304.0","304.0","0.0"
"005090","삼광글라스","2111750","2111750","0","79.0","79.0","0.0"
"001470","삼부토건","182376427","182376427","0","196.0","196.0","0.0"
"006400","삼성SDI","67117426","67117426","0","15358.0","15358.0","0.0"
"006405","삼성SDI우","841157","841157","0","76.0","76.0","0.0"
"006660","삼성공조","1513814","1513814","0","14.0","14.0","0.0"
"028260","삼성물산","64723607","64723607","0","6474.0","6474.0","0.0"
"02826K","삼성물산우B","558994","558994","0","40.0","40.0","0.0"
"207940","삼성바이오로직스","29816543","29816543","0","10126.0","10126.0","0.0"
"032830","삼성생명","49402033","49402033","0","3902.0","3902.0","0.0"
"018260","삼성에스디에스","18469575","18469575","0","3883.0","3883.0","0.0"
"028050","삼성엔지니어링","229760778","229760778","0","3838.0","3838.0","0.0"
"009150","삼성전기","237727561","237727561","0","24521.0","24521.0","0.0"
"009155","삼성전기우","2538022","2538022","0","109.0","109.0","0.0"
"005930","삼성전자","2680545441","2680545441","0","124704.0","124704.0","0.0"
"005935","삼성전자우","317696798","317696798","0","12080.0","12080.0","0.0"
"001360","삼성제약","718722924","718722924","0","2828.0","2828.0","0.0"
"010140","삼성중공업","725371614","725371614","0","5807.0","5807.0","0.0"
"010145","삼성중공우","1746762","1746762","0","117.0","117.0","0.0"
"016360","삼성증권","55244037","55244037","0","1958.0","1958.0","0.0"
"068290","삼성출판사","206655222","206655222","0","4234.0","4234.0","0.0"
"029780","삼성카드","19253199","19253199","0","687.0","687.0","0.0"
"000810","삼성화재","23173502","23173502","0","5990.0","5990.0","0.0"
"000815","삼성화재우","2225043","2225043","0","395.0","395.0","0.0"
"006110","삼아알미늄","12716383","12716383","0","61.0","61.0","0.0"
"145990","삼양사","1962259","1962259","0","109.0","109.0","0.0"
"145995","삼양사우","122831","122831","0","5.0","5.0","0.0"
"003230","삼양식품","13863046","13863046","0","1021.0","1021.0","0.0"
"002170","삼양통상","2360638","2360638","0","142.0","142.0","0.0"
"272550","삼양패키징","7323875","7323875","0","129.0","129.0","0.0"
"000070","삼양홀딩스","2368565","2368565","0","176.0","176.0","0.0"
"000075","삼양홀딩스우","103855","103855","0","5.0","5.0","0.0"
"002810","삼영무역","4293266","4293266","0","68.0","68.0","0.0"
"005680","삼영전자","7590141","7590141","0","85.0","85.0","0.0"
"003720","삼영화학","34603350","34603350","0","35.0","35.0","0.0"
"023000","삼원강재","2709379","2709379","0","8.0","8.0","0.0"
"004380","삼익THK","23166007","23166007","0","309.0","309.0","0.0"
"002450","삼익악기","175463625","175463625","0","339.0","339.0","0.0"
"000520","삼일제약","26176478","26176478","0","688.0","688.0","0.0"
"009770","삼정펄프","119536","119536","0","4.0","4.0","0.0"
"005500","삼진제약","14158338","14158338","0","465.0","465.0","0.0"
"004690","삼천리","1014852","1014852","0","92.0","92.0","0.0"
"001880","삼호","4067161","4067161","0","78.0","78.0","0.0"
"010960","삼호개발","28873755","28873755","0","146.0","146.0","0.0"
"004450","삼화왕관","89753","89753","0","4.0","4.0","0.0"
"009470","삼화전기","30082135","30082135","0","594.0","594.0","0.0"
"011230","삼화전자","30044489","30044489","0","93.0","93.0","0.0"
"001820","삼화콘덴서","45076681","45076681","0","2428.0","2428.0","0.0"
"000390","삼화페인트","22428405","22428405","0","142.0","142.0","0.0"
"001290","상상인증권","82164467","82164467","0","158.0","158.0","0.0"
"041650","상신브레이크","8471985","8471985","0","35.0","35.0","0.0"
"075180","새론오토모티브","1906900","1906900","0","10.0","10.0","0.0"
"007540","샘표","19610205","19610205","0","968.0","968.0","0.0"
"248170","샘표식품","8997645","8997645","0","292.0","292.0","0.0"
"007860","서연","29547561","29547561","0","130.0","130.0","0.0"
"200880","서연이화","42667959","42667959","0","262.0","262.0","0.0"
"017390","서울가스","51556","51556","0","4.0","4.0","0.0"
"004410","서울식품","863902960","863902960","0","169.0","169.0","0.0"
"004415","서울식품우","22213129","22213129","0","95.0","95.0","0.0"
"021050","서원","881462198","881462198","0","1622.0","1622.0","0.0"
"008490","서흥","5944428","5944428","0","183.0","183.0","0.0"
"007610","선도전기","50355208","50355208","0","229.0","229.0","0.0"
"136490","선진","15726876","15726876","0","179.0","179.0","0.0"
"002820","선창산업","3001111","3001111","0","16.0","16.0","0.0"
"014910","성문전자","137097418","137097418","0","428.0","428.0","0.0"
"014915","성문전자우","17480363","17480363","0","273.0","273.0","0.0"
"003080","성보화학","3359312","3359312","0","17.0","17.0","0.0"
"004980","성신양회","91117467","91117467","0","1001.0","1001.0","0.0"
"004987","성신양회2우B","1898893","1898893","0","31.0","31.0","0.0"
"004989","성신양회3우B","305963","305963","0","4.0","4.0","0.0"
"004985","성신양회우","11689611","11689611","0","143.0","143.0","0.0"
"011300","성안","257286074","257286074","0","159.0","159.0","0.0"
"000180","성창기업지주","22290666","22290666","0","44.0","44.0","0.0"
"002420","세기상사","746118","746118","0","54.0","54.0","0.0"
"004360","세방","3917574","3917574","0","51.0","51.0","0.0"
"004365","세방우","592493","592493","0","4.0","4.0","0.0"
"004490","세방전지","4413558","4413558","0","182.0","182.0","0.0"
"001430","세아베스틸","11234260","11234260","0","198.0","198.0","0.0"
"306200","세아제강","1287377","1287377","0","85.0","85.0","0.0"
"003030","세아제강지주","1267723","1267723","0","66.0","66.0","0.0"
"019440","세아특수강","3408023","3408023","0","50.0","50.0","0.0"
"058650","세아홀딩스","191358","191358","0","17.0","17.0","0.0"
"013000","세우글로벌","520937275","520937275","0","1097.0","1097.0","0.0"
"091090","세원셀론텍","81471693","81471693","0","282.0","282.0","0.0"
"021820","세원정공","3867717","3867717","0","37.0","37.0","0.0"
"067830","세이브존I&C","5132546","5132546","0","19.0","19.0","0.0"
"033530","세종공업","71874961","71874961","0","536.0","536.0","0.0"
"075580","세진중공업","39371629","39371629","0","187.0","187.0","0.0"
"027970","세하","52659024","52659024","0","118.0","118.0","0.0"
"308170","센트랄모텍","70353181","70353181","0","1070.0","1070.0","0.0"
"068270","셀트리온","151195489","151195489","0","28388.0","28388.0","0.0"
"004430","송원산업","47719835","47719835","0","952.0","952.0","0.0"
"017550","수산중공업","652466010","652466010","0","1272.0","1272.0","0.0"
"002200","수출포장","1725433","1725433","0","36.0","36.0","0.0"
"053210","스카이라이프","11548707","11548707","0","121.0","121.0","0.0"
"134790","시디즈","1064910","1064910","0","50.0","50.0","0.0"
"016590","신대양제지","5643000","5643000","0","421.0","421.0","0.0"
"029530","신도리코","1839461","1839461","0","82.0","82.0","0.0"
"004970","신라교역","3943608","3943608","0","52.0","52.0","0.0"
"011930","신성이엔지","182146490","182146490","0","207.0","207.0","0.0"
"005390","신성통상","1820502558","1820502558","0","3116.0","3116.0","0.0"
"004170","신세계","14129963","14129963","0","3924.0","3924.0","0.0"
"035510","신세계 I&C","2165023","2165023","0","277.0","277.0","0.0"
"034300","신세계건설","2924279","2924279","0","88.0","88.0","0.0"
"031430","신세계인터내셔날","13279158","13279158","0","2970.0","2970.0","0.0"
"031440","신세계푸드","2411846","2411846","0","208.0","208.0","0.0"
"006880","신송홀딩스","41631484","41631484","0","222.0","222.0","0.0"
"005800","신영와코루","43715","43715","0","5.0","5.0","0.0"
"001720","신영증권","982929","982929","0","56.0","56.0","0.0"
"001725","신영증권우","591040","591040","0","31.0","31.0","0.0"
"009270","신원","724997697","724997697","0","1766.0","1766.0","0.0"
"009275","신원우","998744","998744","0","60.0","60.0","0.0"
"002700","신일산업","1247327976","1247327976","0","2641.0","2641.0","0.0"
"019170","신풍제약","166445281","166445281","0","1228.0","1228.0","0.0"
"019175","신풍제약우","10116567","10116567","0","72.0","72.0","0.0"
"002870","신풍제지","39212515","39212515","0","56.0","56.0","0.0"
"005450","신한","1375944","1375944","0","6.0","6.0","0.0"
"293940","신한알파리츠","30915933","30915933","0","224.0","224.0","0.0"
"055550","신한지주","243045205","243045205","0","10544.0","10544.0","0.0"
"001770","신화실업","4177278","4177278","0","111.0","111.0","0.0"
"004080","신흥","459829","459829","0","5.0","5.0","0.0"
"102280","쌍방울","857409419","857409419","0","1008.0","1008.0","0.0"
"003410","쌍용양회","228875800","228875800","0","1394.0","1394.0","0.0"
"003415","쌍용양회우","17428035","17428035","0","127.0","127.0","0.0"
"003620","쌍용차","52710146","52710146","0","178.0","178.0","0.0"
"004770","써니전자","669231275","669231275","0","2420.0","2420.0","0.0"
"004920","씨아이테크","95532811","95532811","0","50.0","50.0","0.0"
"112610","씨에스윈드","16106591","16106591","0","575.0","575.0","0.0"
"008700","아남전자","552071085","552071085","0","1679.0","1679.0","0.0"
"002790","아모레G","34081594","34081594","0","2382.0","2382.0","0.0"
"00279K","아모레G3우(전환)","917473","917473","0","48.0","48.0","0.0"
"002795","아모레G우","3400510","3400510","0","107.0","107.0","0.0"
"090430","아모레퍼시픽","63275489","63275489","0","11070.0","11070.0","0.0"
"090435","아모레퍼시픽우","3099977","3099977","0","279.0","279.0","0.0"
"002030","아세아","285638","285638","0","34.0","34.0","0.0"
"183190","아세아시멘트","2012432","2012432","0","215.0","215.0","0.0"
"002310","아세아제지","9907445","9907445","0","363.0","363.0","0.0"
"267850","아시아나IDT","185655846","185655846","0","4346.0","4346.0","0.0"
"020560","아시아나항공","1131632182","1131632182","0","6910.0","6910.0","0.0"
"122900","아이마켓코리아","26434622","26434622","0","274.0","274.0","0.0"
"010780","아이에스동서","11983672","11983672","0","397.0","397.0","0.0"
"033660","아주캐피탈","13410639","13410639","0","134.0","134.0","0.0"
"001780","알루코","92150931","92150931","0","252.0","252.0","0.0"
"002250","알보젠코리아","309132","309132","0","9.0","9.0","0.0"
"018250","애경산업","60501563","60501563","0","2423.0","2423.0","0.0"
"161000","애경유화","50477029","50477029","0","428.0","428.0","0.0"
"011090","에넥스","384180457","384180457","0","569.0","569.0","0.0"
"005850","에스엘","19039213","19039213","0","415.0","415.0","0.0"
"012750","에스원","11670749","11670749","0","1153.0","1153.0","0.0"
"023960","에쓰씨엔지니어링","22852386","22852386","0","37.0","37.0","0.0"
"298690","에어부산","774374359","774374359","0","5603.0","5603.0","0.0"
"140910","에이리츠","3820856","3820856","0","24.0","24.0","0.0"
"078520","에이블씨엔씨","52738015","52738015","0","666.0","666.0","0.0"
"015260","에이엔피","212892357","212892357","0","106.0","106.0","0.0"
"007460","에이프로젠 KIC","2675963584","2675963584","0","8156.0","8156.0","0.0"
"003060","에이프로젠제약","1344050705","1344050705","0","1809.0","1809.0","0.0"
"036570","엔씨소프트","19698177","19698177","0","9716.0","9716.0","0.0"
"138250","엔에스쇼핑","11509567","11509567","0","136.0","136.0","0.0"
"085310","엔케이","249322343","249322343","0","447.0","447.0","0.0"
"009810","엔케이물산","929436963","929436963","0","962.0","962.0","0.0"
"900140","엘브이엠씨홀딩스","40021026","40021026","0","130.0","130.0","0.0"
"014440","영보화학","8438722","8438722","0","31.0","31.0","0.0"
"111770","영원무역","27817616","27817616","0","1006.0","1006.0","0.0"
"009970","영원무역홀딩스","1301796","1301796","0","75.0","75.0","0.0"
"003520","영진약품","226042503","226042503","0","1308.0","1308.0","0.0"
"000670","영풍","468111","468111","0","330.0","330.0","0.0"
"006740","영풍제지","22607849","22607849","0","81.0","81.0","0.0"
"012280","영화금속","172787285","172787285","0","268.0","268.0","0.0"
"012160","영흥철강","224324713","224324713","0","326.0","326.0","0.0"
"015360","예스코홀딩스","259624","259624","0","10.0","10.0","0.0"
"007310","오뚜기","791649","791649","0","533.0","533.0","0.0"
"079440","오렌지라이프","41343430","41343430","0","1240.0","1240.0","0.0"
"002630","오리엔트바이오","1141618936","1141618936","0","557.0","557.0","0.0"
"271560","오리온","25972217","25972217","0","2571.0","2571.0","0.0"
"001800","오리온홀딩스","14796424","14796424","0","263.0","263.0","0.0"
"070960","용평리조트","217229506","217229506","0","1937.0","1937.0","0.0"
"316140","우리금융지주","336583647","336583647","0","4382.0","4382.0","0.0"
"004720","우리들제약","43452048","43452048","0","340.0","340.0","0.0"
"118000","우리들휴브레인","76576041","76576041","0","203.0","203.0","0.0"
"000030","우리은행","23245532","23245532","0","342.0","342.0","0.0"
"010050","우리종금","473824737","473824737","0","355.0","355.0","0.0"
"006980","우성사료","569421830","569421830","0","2141.0","2141.0","0.0"
"017370","우신시스템","4670045","4670045","0","28.0","28.0","0.0"
"105840","우진","135104509","135104509","0","809.0","809.0","0.0"
"010400","우진아이엔에스","17347492","17347492","0","192.0","192.0","0.0"
"049800","우진플라임","19945778","19945778","0","119.0","119.0","0.0"
"016880","웅진","175232437","175232437","0","333.0","333.0","0.0"
"095720","웅진씽크빅","374680205","374680205","0","1132.0","1132.0","0.0"
"103130","웅진에너지","46590355","46590355","0","64.0","64.0","0.0"
"021240","웅진코웨이","63127363","63127363","0","5704.0","5704.0","0.0"
"005820","원림","426757","426757","0","8.0","8.0","0.0"
"010600","웰바이오텍","200586761","200586761","0","752.0","752.0","0.0"
"008600","윌비스","559423726","559423726","0","798.0","798.0","0.0"
"033270","유나이티드제약","10572844","10572844","0","245.0","245.0","0.0"
"014830","유니드","3268422","3268422","0","155.0","155.0","0.0"
"000910","유니온","314216716","314216716","0","1794.0","1794.0","0.0"
"047400","유니온머티리얼","790535193","790535193","0","2349.0","2349.0","0.0"
"011330","유니켐","293351941","293351941","0","616.0","616.0","0.0"
"077500","유니퀘스트","32870654","32870654","0","225.0","225.0","0.0"
"002920","유성기업","11158770","11158770","0","33.0","33.0","0.0"
"000700","유수홀딩스","13628564","13628564","0","107.0","107.0","0.0"
"003470","유안타증권","61027137","61027137","0","187.0","187.0","0.0"
"003475","유안타증권우","4294246","4294246","0","9.0","9.0","0.0"
"011690","유양디앤유","89039703","89039703","0","613.0","613.0","0.0"
"072130","유엔젤","122706323","122706323","0","678.0","678.0","0.0"
"000220","유유제약","12649302","12649302","0","147.0","147.0","0.0"
"000225","유유제약1우","4245143","4245143","0","33.0","33.0","0.0"
"000227","유유제약2우B","1574697","1574697","0","34.0","34.0","0.0"
"001200","유진투자증권","47238930","47238930","0","116.0","116.0","0.0"
"000100","유한양행","11873464","11873464","0","2806.0","2806.0","0.0"
